AnalyserDeviceType,3000,ObjectType
AnalyserDeviceType_ParameterSet,3001,Object
AnalyserDeviceType_MethodSet,3002,Object
AnalyserDeviceType_SerialNumber,3003,Variable
AnalyserDeviceType_Manufacturer,3004,Variable
AnalyserDeviceType_Model,3005,Variable
AnalyserDeviceType_DeviceManual,3006,Variable
AnalyserDeviceType_DeviceRevision,3007,Variable
AnalyserDeviceType_SoftwareRevision,3008,Variable
AnalyserDeviceType_HardwareRevision,3009,Variable
AnalyserDeviceType_ParameterSet_DiagnosticStatus,3010,Variable
AnalyserDeviceType_ParameterSet_DiagnosticStatus_Definition,3011,Variable
AnalyserDeviceType_ParameterSet_DiagnosticStatus_ValuePrecision,3012,Variable
AnalyserDeviceType_ParameterSet_OutOfSpecification,3013,Variable
AnalyserDeviceType_ParameterSet_OutOfSpecification_Definition,3014,Variable
AnalyserDeviceType_ParameterSet_OutOfSpecification_ValuePrecision,3015,Variable
AnalyserDeviceType_ParameterSet_OutOfSpecification_FalseState,3016,Variable
AnalyserDeviceType_ParameterSet_OutOfSpecification_TrueState,3017,Variable
AnalyserDeviceType_ParameterSet_FunctionCheck,3018,Variable
AnalyserDeviceType_ParameterSet_FunctionCheck_Definition,3019,Variable
AnalyserDeviceType_ParameterSet_FunctionCheck_ValuePrecision,3020,Variable
AnalyserDeviceType_ParameterSet_FunctionCheck_FalseState,3021,Variable
AnalyserDeviceType_ParameterSet_FunctionCheck_TrueState,3022,Variable
AnalyserDeviceType_ParameterSet_SerialNumber,3023,Variable
AnalyserDeviceType_ParameterSet_SerialNumber_Definition,3024,Variable
AnalyserDeviceType_ParameterSet_SerialNumber_ValuePrecision,3025,Variable
AnalyserDeviceType_ParameterSet_Manufacturer,3026,Variable
AnalyserDeviceType_ParameterSet_Manufacturer_Definition,3027,Variable
AnalyserDeviceType_ParameterSet_Manufacturer_ValuePrecision,3028,Variable
AnalyserDeviceType_ParameterSet_Model,3029,Variable
AnalyserDeviceType_ParameterSet_Model_Definition,3030,Variable
AnalyserDeviceType_ParameterSet_Model_ValuePrecision,3031,Variable
AnalyserDeviceType_ParameterSet_DeviceManual,3032,Variable
AnalyserDeviceType_ParameterSet_DeviceManual_Definition,3033,Variable
AnalyserDeviceType_ParameterSet_DeviceManual_ValuePrecision,3034,Variable
AnalyserDeviceType_ParameterSet_DeviceRevision,3035,Variable
AnalyserDeviceType_ParameterSet_DeviceRevision_Definition,3036,Variable
AnalyserDeviceType_ParameterSet_DeviceRevision_ValuePrecision,3037,Variable
AnalyserDeviceType_ParameterSet_SoftwareRevision,3038,Variable
AnalyserDeviceType_ParameterSet_SoftwareRevision_Definition,3039,Variable
AnalyserDeviceType_ParameterSet_SoftwareRevision_ValuePrecision,3040,Variable
AnalyserDeviceType_ParameterSet_HardwareRevision,3041,Variable
AnalyserDeviceType_ParameterSet_HardwareRevision_Definition,3042,Variable
AnalyserDeviceType_ParameterSet_HardwareRevision_ValuePrecision,3043,Variable
AnalyserDeviceType_ParameterSet_RevisionCounter,3044,Variable
AnalyserDeviceType_ParameterSet_RevisionCounter_Definition,3045,Variable
AnalyserDeviceType_ParameterSet_RevisionCounter_ValuePrecision,3046,Variable
AnalyserDeviceType_ParameterSet_RevisionCounter_EURange,3047,Variable
AnalyserDeviceType_ParameterSet_RevisionCounter_InstrumentRange,3048,Variable
AnalyserDeviceType_ParameterSet_RevisionCounter_EngineeringUnits,3049,Variable
AnalyserDeviceType_ParameterSet_MACAddress,3050,Variable
AnalyserDeviceType_ParameterSet_MACAddress_Definition,3051,Variable
AnalyserDeviceType_ParameterSet_MACAddress_ValuePrecision,3052,Variable
AnalyserDeviceType_Configuration,3053,Object
AnalyserDeviceType_Status,3054,Object
AnalyserDeviceType_FactorySettings,3055,Object
AnalyserDeviceType_AnalyserStateMachine,3056,Object
AnalyserDeviceType_AnalyserStateMachine_CurrentState,3057,Variable
AnalyserDeviceType_AnalyserStateMachine_CurrentState_Id,3058,Variable
AnalyserDeviceType_AnalyserStateMachine_CurrentState_Name,3059,Variable
AnalyserDeviceType_AnalyserStateMachine_CurrentState_Number,3060,Variable
AnalyserDeviceType_AnalyserStateMachine_CurrentState_EffectiveDisplayName,3061,Variable
AnalyserDeviceType_AnalyserStateMachine_LastTransition,3062,Variable
AnalyserDeviceType_AnalyserStateMachine_LastTransition_Id,3063,Variable
AnalyserDeviceType_AnalyserStateMachine_LastTransition_Name,3064,Variable
AnalyserDeviceType_AnalyserStateMachine_LastTransition_Number,3065,Variable
AnalyserDeviceType_AnalyserStateMachine_LastTransition_TransitionTime,3066,Variable
AnalyserDeviceType_AnalyserStateMachine_Powerup,3067,Object
