GenericControllerType,210,ObjectType
CustomControllerType,513,ObjectType
FlowTo,985,ReferenceType
HotFlowTo,986,ReferenceType
SignalTo,987,ReferenceType
GenericControllerType_Measurement,988,Variable
GenericControllerType_SetPoint,989,Variable
GenericControllerType_ControlOut,990,Variable
GenericSensorType,991,ObjectType
GenericSensorType_Output,992,Variable
GenericActuatorType,998,ObjectType
GenericActuatorType_Input,999,Variable
GenericActuatorType_Input_Definition,1000,Variable
GenericActuatorType_Input_ValuePrecision,1001,Variable
GenericActuatorType_Input_EURange,1002,Variable
GenericActuatorType_Input_InstrumentRange,1003,Variable
GenericActuatorType_Input_EngineeringUnits,1004,Variable
CustomControllerType_Input1,1005,Variable
CustomControllerType_Input2,1006,Variable
CustomControllerType_Input3,1007,Variable
CustomControllerType_ControlOut,1008,Variable
CustomControllerType_DescriptionX,1009,Variable
ValveType,1010,ObjectType
ValveType_Input,1011,Variable
ValveType_Input_Definition,1012,Variable
ValveType_Input_ValuePrecision,1013,Variable
ValveType_Input_EURange,1014,Variable
ValveType_Input_InstrumentRange,1015,Variable
ValveType_Input_EngineeringUnits,1016,Variable
LevelControllerType,1017,ObjectType
LevelControllerType_Measurement,1018,Variable
LevelControllerType_SetPoint,1019,Variable
LevelControllerType_ControlOut,1020,Variable
FlowControllerType,1021,ObjectType
FlowControllerType_Measurement,1022,Variable
FlowControllerType_SetPoint,1023,Variable
FlowControllerType_ControlOut,1024,Variable
LevelIndicatorType,1025,ObjectType
LevelIndicatorType_Output,1026,Variable
FlowTransmitterType,1032,ObjectType
FlowTransmitterType_Output,1033,Variable
BoilerStateMachineType,1039,ObjectType
BoilerStateMachineType_CurrentState,1040,Variable
BoilerStateMachineType_CurrentState_Id,1041,Variable
BoilerStateMachineType_CurrentState_Name,1042,Variable
BoilerStateMachineType_CurrentState_Number,1043,Variable
BoilerStateMachineType_CurrentState_EffectiveDisplayName,1044,Variable
BoilerStateMachineType_LastTransition,1045,Variable
BoilerStateMachineType_LastTransition_Id,1046,Variable
BoilerStateMachineType_LastTransition_Name,1047,Variable
BoilerStateMachineType_LastTransition_Number,1048,Variable
